,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2)
10/30/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,7.85,0,0,0
10/30/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,8.42,0,0,0
10/30/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,8.66,0,0,0
10/30/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,9.16,11.87,0,11.7
10/30/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,10.4,59.13,4.09,58.27
10/30/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,11.85,129.14,15.67,123.44
10/30/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,12.96,182.4,37.48,164.34
10/30/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,14.04,224.66,57.04,192.92
10/30/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,14.78,196.29,69.35,155.89
10/30/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,14.56,232.44,173.19,135.75
10/30/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,15.12,153.15,107.48,100.99
10/30/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,14.75,25.28,1.33,24.79
10/30/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,15.19,21.17,13.34,18.29
10/30/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,15.1,3.72,0,3.26
10/31/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,15.02,0,0,0
10/31/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,14.99,0,0,0
10/31/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,14.99,0,0,0
10/31/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,14.68,0,0,0
10/31/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,14.63,0,0,0
10/31/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,14.73,0,0,0
10/31/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,14.93,0,0,0
10/31/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,15.1,0,0,0
10/31/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,14.96,0,0,0
10/31/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,15.09,0,0,0
10/31/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,14.51,0,0,0
10/31/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,14.61,0,0,0
10/31/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,14.75,0,0,0
10/31/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,14.93,1.41,0,1.4
10/31/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,14.78,6.98,0.19,6.94
10/31/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,14.58,15.45,0.46,15.29
10/31/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,14.53,36.41,0.58,36.13
10/31/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,14.67,40.76,0.32,40.58
10/31/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,14.73,97.51,10.53,91.42
10/31/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,15.64,70,10.22,64.35
10/31/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,14.85,93.2,28.1,79.69
10/31/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,14.75,77.66,27.48,67.65
10/31/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,14.24,51.32,28.55,45.27
10/31/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,14,6.49,0,6.29
11/1/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,13.85,0,0,0
11/1/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,13.81,0,0,0
11/1/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,13.88,0,0,0
11/1/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,13.82,0,0,0
11/1/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,14.11,0,0,0
11/1/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,14.03,0,0,0
11/1/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,13.83,0,0,0
11/1/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,13.81,0,0,0
11/1/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,13.19,0,0,0
11/1/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,12.22,0,0,0
11/1/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,9.23,0,0,0
11/1/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,8.85,0,0,0
11/1/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,8.79,0,0,0
11/1/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,8.75,21.35,0,10.5
11/1/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,9.97,159.63,549.53,48.45
11/1/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,12.56,325.31,722.44,68.56
11/1/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,14.46,461.94,808.29,79.52
11/1/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,16.84,551.43,851.72,85.12
11/1/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,18.48,583.01,865.15,86.93
11/1/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,19.42,553.21,852.33,85.17
11/1/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,19.98,466.48,812.69,79.41
11/1/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,20.27,330.77,728.24,68.72
11/1/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,17.79,165.78,562.35,48.97
11/1/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,15.34,24.22,0,11.44
11/2/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,12.99,0,0,0
11/2/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,12.16,0,0,0
11/2/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,11.28,0,0,0
11/2/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,10.33,0,0,0
11/2/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,10.15,0,0,0
11/2/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,9.86,0,0,0
11/2/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,9.43,0,0,0
11/2/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,8.99,0,0,0
11/2/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,8.22,0,0,0
11/2/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,8.32,0,0,0
11/2/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,6.93,0,0,0
11/2/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,7.08,0,0,0
11/2/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,7.25,0,0,0
11/2/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,8.07,19.64,0,9.94
11/2/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,11.65,153.22,531.03,47.87
11/2/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,15.27,306.29,654.62,76.37
11/2/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,17.61,438.5,733.58,94.63
11/2/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,19.67,490.99,627.82,150.09
11/2/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,20.41,521.23,650.28,151.3
11/2/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,21.05,514.57,732.26,115.77
11/2/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,21.46,432.55,726.03,89.96
11/2/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,21.36,313.22,685.02,69.63
11/2/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,19.76,155.02,525.99,47.87
11/2/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,17.67,21.35,0,10.62
11/3/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,15.75,0,0,0
11/3/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,14.7,0,0,0
11/3/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,13.91,0,0,0
11/3/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,13.19,0,0,0
11/3/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,12.7,0,0,0
11/3/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,12.31,0,0,0
11/3/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,11.72,0,0,0
11/3/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,11.44,0,0,0
11/3/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,10.89,0,0,0
11/3/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,10.44,0,0,0
11/3/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,10.01,0,0,0
11/3/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,10.03,0,0,0
11/3/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,10.16,0,0,0
11/3/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,10.48,17.91,0,9.29
11/3/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,12.99,148.01,519.06,47.08
11/3/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,16.41,309.04,694.39,68.05
11/3/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,18.51,443.46,784.45,79.14
11/3/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,20.97,530.74,827.98,84.83
11/3/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,22.15,561.33,841.11,86.62
11/3/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,22.4,530.27,824.36,84.98
11/3/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,22.75,445.49,784.45,78.74
11/3/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,22.74,313.74,699.63,67.88
11/3/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,20.73,153.35,527.83,47.92
11/3/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,18.87,20.31,0,10.29
11/4/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,17.47,0,0,0
11/4/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,16.68,0,0,0
11/4/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,16.27,0,0,0
11/4/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,15.64,0,0,0
11/4/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,15.49,0,0,0
11/4/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,14.99,0,0,0
11/4/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,14.93,0,0,0
11/4/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,14.8,0,0,0
11/4/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,14.66,0,0,0
11/4/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,15.25,0,0,0
11/4/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,15.11,0,0,0
11/4/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,15.26,0,0,0
11/4/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,15.42,0,0,0
11/4/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,15.59,11.56,0,9.15
11/4/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,17.27,65.6,43.39,57.34
11/4/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,18.5,104.82,16.54,99.15
11/4/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,19.35,115.8,11.6,110.47
11/4/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,20.67,168.4,18.13,158.72
11/4/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,21.81,213.35,92.47,161.57
11/4/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,22.49,307.39,218.76,190.18
11/4/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,23.13,344.37,373.22,171.48
11/4/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,23.35,260.77,444.35,106.44
11/4/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,22.83,140,454.28,51.01
11/4/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,21.81,17.74,0,10.13
11/5/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,21.09,0,0,0
11/5/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,20.81,0,0,0
11/5/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,20.46,0,0,0
11/5/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,19.96,0,0,0
11/5/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,19.86,0,0,0
11/5/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,19.81,0,0,0
11/5/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,19.84,0,0,0
11/5/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,19.75,0,0,0
11/5/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,19.68,0,0,0
11/5/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,19.38,0,0,0
11/5/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,17.11,0,0,0
11/5/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,16.04,0,0,0
11/5/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,15.53,0,0,0
11/5/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,15.87,0.52,0,0.52
11/5/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,15.93,7.25,0.39,7.18
11/5/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,16.14,34.04,0,34.04
11/5/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,16.88,85.65,2.85,84.35
11/5/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,17.77,114.84,7.23,111.02
11/5/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,17.63,115.79,17.11,106.29
11/5/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,17.79,125.71,17.11,116.61
11/5/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,17.9,160.5,17.82,152.32
11/5/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,18.11,120.92,3.15,119.84
11/5/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,15.6,81.57,64.5,69.18
11/5/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,14.27,12.18,0,10.1
11/6/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,13.13,0,0,0
11/6/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,12.01,0,0,0
11/6/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,10.69,0,0,0
11/6/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,9.8,0,0,0
11/6/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,8.98,0,0,0
11/6/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,7.71,0,0,0
11/6/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,7.23,0,0,0
11/6/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,7.56,0,0,0
11/6/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,6.85,0,0,0
11/6/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,6.49,0,0,0
11/6/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,6.79,0,0,0
11/6/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,6.88,0,0,0
11/6/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,7.05,0,0,0
11/6/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,7.55,14.37,0,7.54
11/6/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,9.6,138.34,503.12,46.43
11/6/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,12.33,298.32,682.66,69.86
11/6/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,13.86,432.2,771.48,83.84
11/6/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,15.88,524.08,838.88,83.33
11/6/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,17.3,546.52,835.81,85.83
11/6/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,18.11,523.64,836.24,82.83
11/6/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,18.55,438.03,794.05,76.83
11/6/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,18.72,304.42,703.25,65.77
11/6/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,16.87,143.63,520.28,45.6
11/6/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,15.4,16.22,0,8.44
11/7/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,14,0,0,0
11/7/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,12.84,0,0,0
11/7/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,11.62,0,0,0
11/7/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,10.16,0,0,0
11/7/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,10.05,0,0,0
11/7/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,9.9,0,0,0
11/7/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,9.35,0,0,0
11/7/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,8.81,0,0,0
11/7/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,8.65,0,0,0
11/7/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,8.29,0,0,0
11/7/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,6.06,0,0,0
11/7/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,5.52,0,0,0
11/7/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,5.26,0,0,0
11/7/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,5.73,13.6,0,7.12
11/7/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,8.58,140.77,543.3,43.63
11/7/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,10.64,305.37,727.19,65
11/7/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,11.87,442.54,818.69,76.34
11/7/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,13.36,531.59,861.74,82.54
11/7/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,14.37,563.03,875.29,84.35
11/7/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,14.91,533.04,861.97,82.3
11/7/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,15.38,445.25,816.5,77.16
11/7/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,14.9,309.51,723.76,66.7
11/7/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,12.68,143.07,504.22,49.88
11/7/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,10.55,15.17,0,9.16
11/8/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,9.07,0,0,0
11/8/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,8.4,0,0,0
11/8/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,7.29,0,0,0
11/8/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,6.63,0,0,0
11/8/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,6.16,0,0,0
11/8/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,5.64,0,0,0
11/8/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,5.73,0,0,0
11/8/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,6.01,0,0,0
11/8/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,6.3,0,0,0
11/8/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,6.09,0,0,0
11/8/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,4.99,0,0,0
11/8/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,4.92,0,0,0
11/8/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,4.95,0,0,0
11/8/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,4.91,11.71,0,7.94
11/8/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,7.34,129.42,496.65,42.54
11/8/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,9.59,297.41,708.86,65.98
11/8/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,11.21,433.06,803.4,77.07
11/8/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,12.9,521.6,848.86,82.89
11/8/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,13.86,544.35,841.59,87.68
11/8/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,14.8,507.67,789.92,97.9
11/8/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,15.56,432.24,782.87,82.44
11/8/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,15.55,303.52,722.59,63.82
11/8/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,13.77,138.5,493.63,49.01
11/8/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,12.04,13.22,0,8.58
11/9/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,11.29,0,0,0
11/9/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,10.49,0,0,0
11/9/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,10.04,0,0,0
11/9/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,9.67,0,0,0
11/9/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,9.41,0,0,0
11/9/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,8.98,0,0,0
11/9/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,8.8,0,0,0
11/9/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,8.31,0,0,0
11/9/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,7.77,0,0,0
11/9/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,7.17,0,0,0
11/9/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,7.43,0,0,0
11/9/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,7.59,0,0,0
11/9/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,7.46,0,0,0
11/9/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,8.07,9.38,0,5.45
11/9/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,10.7,110.61,383.3,45.04
11/9/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,13.59,242.21,511.58,77.26
11/9/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,15.79,376.48,663.02,85.46
11/9/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,18.45,465.05,718.03,96.98
11/9/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,20.21,497.79,750.68,93.59
11/9/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,21.39,485.34,780.4,83.7
11/9/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,22.32,403.14,726.48,81.39
11/9/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,22.8,280.39,658.96,64.23
11/9/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,20.55,128.45,481.93,42.73
11/9/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,18.44,12.12,0,6.8
11/10/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,17.09,0,0,0
11/10/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,16.97,0,0,0
11/10/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,16.42,0,0,0
11/10/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,16,0,0,0
11/10/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,15.99,0,0,0
11/10/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,15.63,0,0,0
11/10/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,15.39,0,0,0
11/10/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,15.13,0,0,0
11/10/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,14.34,0,0,0
11/10/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,13.6,0,0,0
11/10/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,12.45,0,0,0
11/10/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,12.72,0,0,0
11/10/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,12.92,0,0,0
11/10/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,12.89,9.17,0,6.5
11/10/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,15.25,121.21,474.46,41.87
11/10/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,18.34,276.7,670.52,63.21
11/10/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,19.75,409.05,769.13,74.64
11/10/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,21.45,497.3,819.32,80.74
11/10/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,22.39,530.92,839.37,82.44
11/10/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,22.81,505.77,832.58,80.63
11/10/22 20:00,"(40.4259, -86.9081)",era5,218.18,-5,22.92,423.06,793.57,74.64
11/10/22 21:00,"(40.4259, -86.9081)",era5,218.18,-5,22.7,291.59,702.63,63.63
11/10/22 22:00,"(40.4259, -86.9081)",era5,218.18,-5,20.43,133.09,519.48,42.41
11/10/22 23:00,"(40.4259, -86.9081)",era5,218.18,-5,18.24,12.24,0,6.65
11/11/22 0:00,"(40.4259, -86.9081)",era5,218.18,-5,16.54,0,0,0
11/11/22 1:00,"(40.4259, -86.9081)",era5,218.18,-5,15.54,0,0,0
11/11/22 2:00,"(40.4259, -86.9081)",era5,218.18,-5,14.55,0,0,0
11/11/22 3:00,"(40.4259, -86.9081)",era5,218.18,-5,13.9,0,0,0
11/11/22 4:00,"(40.4259, -86.9081)",era5,218.18,-5,13.38,0,0,0
11/11/22 5:00,"(40.4259, -86.9081)",era5,218.18,-5,12.67,0,0,0
11/11/22 6:00,"(40.4259, -86.9081)",era5,218.18,-5,12.45,0,0,0
11/11/22 7:00,"(40.4259, -86.9081)",era5,218.18,-5,11.7,0,0,0
11/11/22 8:00,"(40.4259, -86.9081)",era5,218.18,-5,10.48,0,0,0
11/11/22 9:00,"(40.4259, -86.9081)",era5,218.18,-5,8.83,0,0,0
11/11/22 10:00,"(40.4259, -86.9081)",era5,218.18,-5,7.48,0,0,0
11/11/22 11:00,"(40.4259, -86.9081)",era5,218.18,-5,7.64,0,0,0
11/11/22 12:00,"(40.4259, -86.9081)",era5,218.18,-5,8.18,0,0,0
11/11/22 13:00,"(40.4259, -86.9081)",era5,218.18,-5,9.11,6.99,0,6.21
11/11/22 14:00,"(40.4259, -86.9081)",era5,218.18,-5,10,85.44,135.89,63.24
11/11/22 15:00,"(40.4259, -86.9081)",era5,218.18,-5,10.58,199.02,236.16,124.77
11/11/22 16:00,"(40.4259, -86.9081)",era5,218.18,-5,11.47,282.44,237.99,179.94
11/11/22 17:00,"(40.4259, -86.9081)",era5,218.18,-5,12.26,331.1,254.56,202.72
11/11/22 18:00,"(40.4259, -86.9081)",era5,218.18,-5,11.74,327.94,243.1,199.04
11/11/22 19:00,"(40.4259, -86.9081)",era5,218.18,-5,10.32,239.28,80.99,198.25
